participant_id,label,segment_id,slide_id,question_id,problem_id,segment_text,segment_text_with_context,n_rows_in_segment
DR_IT_05,IT,DR_IT_05_SEG_011,__S7__,__Q4__,,"Taką niejadalne kogoś też no także pytają prawa, bo czasem się. Bo nie jest to w stanie zrozumieć pytania, co oznacza po prawej strony rozumiem. A tego, co pamiętam, po prostu założyłam, że prawa strona to będzie prawa strona tego wykresu tutaj i to było, które najczęściej pojawiały się w sobie, żeby simy wpływ na klasyfikację jako nielegalnego i pijącego, jeśli było zaznaczone, które są jadalne, które są niejadalne. To był testowy, każdym razie. Urban szukaj cechy studentami z pola. Wysoka wartość. Tak w Polsce generalny powiedziałabym, ze. Wysoką wysokość trzonu, bo łatwiej zaznaczono nowych lubię pojawia się po prawej stronie wykresu, ale właśnie ciężko było mi to stwierdzić, więc powiedziałem, że on jest dość. Mocno. Nieczytelne podlegania tego, że też na tym samym wykresie, na którym mamy cechy, które są tak naprawdę skalowalne, czyli na przykład wysokość strony w centymetrach, to nie jest Zero jedynkowa. Mamy wypisane cechy, które są. Tak naprawdę za jedynkowe na przykład gęstość blaszek braki tę rozmowę w jednym miejscu i to trochę nie obserwuję tego składu. O tutaj po prawej mają większy wpływ na klasyfikację poprzez model jako kierującego po lewej jako nielegalnego trica pojawiają się poprawiać sprawie. Starał silny wpływ na jego nieudolnego, odszedł. To była ta wysokość trzonów w centymetrach, bo tutaj mamy wysoka wartość tej cechy, ale. Wybór na telewizję, Jestem w stanie wnioskować. Byłybyście Legenda, których chyba nie było widoczne w ankiecie. Czyli na przykład duża średnica kapelusza w centymetrach. A. No to było takim razie to prostu legendę powiedziałem. Cukier często będą, bo to jest naprawdę. Wykres wysłane elizy jest też bardzo dużo informacji, które znajdują się wszystkie w jednym miejscu. I nie wiem, czy to jest no tak, tak tak pani chciała ją na przykład to u legendę i co do wartości ich ile uda faktycznie po stronie wartości HI low, żeby więcej było po prostu widać bardzo się patrzy, a nie rzeczy. To właśnie tutaj? Wykresy mocno przykuwają uwagę. Ten opis po lewej wydaje się mniej ważne. Okazuje się wypłatę do odczytania tego wykresu. Była niska, średnia taka. Mała szerokość trzonu i. Duża wysokość trzonu, bo chodzi o odczytanie tych danych, ale to cofną do tego prawda? Chyba tyle.","[SLIDE=__S7__] [QUESTION=__Q4__] [PROBLEM=None] Taką niejadalne kogoś też no także pytają prawa, bo czasem się. Bo nie jest to w stanie zrozumieć pytania, co oznacza po prawej strony rozumiem. A tego, co pamiętam, po prostu założyłam, że prawa strona to będzie prawa strona tego wykresu tutaj i to było, które najczęściej pojawiały się w sobie, żeby simy wpływ na klasyfikację jako nielegalnego i pijącego, jeśli było zaznaczone, które są jadalne, które są niejadalne. To był testowy, każdym razie. Urban szukaj cechy studentami z pola. Wysoka wartość. Tak w Polsce generalny powiedziałabym, ze. Wysoką wysokość trzonu, bo łatwiej zaznaczono nowych lubię pojawia się po prawej stronie wykresu, ale właśnie ciężko było mi to stwierdzić, więc powiedziałem, że on jest dość. Mocno. Nieczytelne podlegania tego, że też na tym samym wykresie, na którym mamy cechy, które są tak naprawdę skalowalne, czyli na przykład wysokość strony w centymetrach, to nie jest Zero jedynkowa. Mamy wypisane cechy, które są. Tak naprawdę za jedynkowe na przykład gęstość blaszek braki tę rozmowę w jednym miejscu i to trochę nie obserwuję tego składu. O tutaj po prawej mają większy wpływ na klasyfikację poprzez model jako kierującego po lewej jako nielegalnego trica pojawiają się poprawiać sprawie. Starał silny wpływ na jego nieudolnego, odszedł. To była ta wysokość trzonów w centymetrach, bo tutaj mamy wysoka wartość tej cechy, ale. Wybór na telewizję, Jestem w stanie wnioskować. Byłybyście Legenda, których chyba nie było widoczne w ankiecie. Czyli na przykład duża średnica kapelusza w centymetrach. A. No to było takim razie to prostu legendę powiedziałem. Cukier często będą, bo to jest naprawdę. Wykres wysłane elizy jest też bardzo dużo informacji, które znajdują się wszystkie w jednym miejscu. I nie wiem, czy to jest no tak, tak tak pani chciała ją na przykład to u legendę i co do wartości ich ile uda faktycznie po stronie wartości HI low, żeby więcej było po prostu widać bardzo się patrzy, a nie rzeczy. To właśnie tutaj? Wykresy mocno przykuwają uwagę. Ten opis po lewej wydaje się mniej ważne. Okazuje się wypłatę do odczytania tego wykresu. Była niska, średnia taka. Mała szerokość trzonu i. Duża wysokość trzonu, bo chodzi o odczytanie tych danych, ale to cofną do tego prawda? Chyba tyle.",24
DR_IT_05,IT,DR_IT_05_SEG_012,__S7__,__Q5__,,"OK czy na podstawie wykresu jest pani w stanie określić te cechy, które dla różnych obserwacji mają różny wpływ na klasyfikację? Grzywa jako nielegalnego, trującego? Skąd biorą się niektóre punkty po prawej, a inne po lewej stronie? Wtedy 4 lata z trzonów domina tak powiedzieli dobrze rozumiem pytanie. Kato. To one są mniej więcej symetrycznie rozłożone względem zera na tej skali na dole. I tutaj im bardziej ujemny ten wynikających, żeby ją bardziej dodatnich tym bawiąc. W sobot a no i tutaj będzie ta sama cecha będzie miśkiem na niski. To jest na niebiesko i to też będzie miała swojego ślubu to na niebiesko. Kiedy będzie ta sama cecha, ale właśnie w różnych różnych obserwacjach ona będzie wskazywać na różne. Różnych wynik, więc wskazałabym na tą cechę, ale rozjechał pojęcia, czy to jest poprawne. Mogę tylko takiej raczej sprawy? Odznaczył tego, przyjrzałem mu się, powiedzmy dłużej zaczynam go troszkę bardziej rozumieć. Pelne początku się wydaje, strasznie chaotycznej, natomiast nie dzieje to możemy się następnego. Dobrze, bardzo proszę.","[SLIDE=__S7__] [QUESTION=__Q5__] [PROBLEM=None] OK czy na podstawie wykresu jest pani w stanie określić te cechy, które dla różnych obserwacji mają różny wpływ na klasyfikację? Grzywa jako nielegalnego, trującego? Skąd biorą się niektóre punkty po prawej, a inne po lewej stronie? Wtedy 4 lata z trzonów domina tak powiedzieli dobrze rozumiem pytanie. Kato. To one są mniej więcej symetrycznie rozłożone względem zera na tej skali na dole. I tutaj im bardziej ujemny ten wynikających, żeby ją bardziej dodatnich tym bawiąc. W sobot a no i tutaj będzie ta sama cecha będzie miśkiem na niski. To jest na niebiesko i to też będzie miała swojego ślubu to na niebiesko. Kiedy będzie ta sama cecha, ale właśnie w różnych różnych obserwacjach ona będzie wskazywać na różne. Różnych wynik, więc wskazałabym na tą cechę, ale rozjechał pojęcia, czy to jest poprawne. Mogę tylko takiej raczej sprawy? Odznaczył tego, przyjrzałem mu się, powiedzmy dłużej zaczynam go troszkę bardziej rozumieć. Pelne początku się wydaje, strasznie chaotycznej, natomiast nie dzieje to możemy się następnego. Dobrze, bardzo proszę.",10
DR_IT_05,IT,DR_IT_05_SEG_013,__S8__,__Q5__,,Nie mamy Słuchaj 8.,[SLIDE=__S8__] [QUESTION=__Q5__] [PROBLEM=None] Nie mamy Słuchaj 8.,1
DR_IT_05,IT,DR_IT_05_SEG_014,__S8__,__Q6__,,"Bo tu jest też dużo różnych danych, niestety. Takie dane statystyczne, które nie do końca wiem, co oznacza. Od poszczególnych cech przewidywanych klasyk surowców, model wartości pozytywnych prawo wskazują na wzrosty od podobieństwa klasyfikacji jako nie do tego tureckiego, a negatywny w lewo zróżnicowane. Mam wskazać. Największy wpływ dodatni? No to największy wpływ dodatni będzie wysokość trzonów centymetry. Prawo i mamy tutaj dużą wartość. Skali. Wydał. Chcę jeszcze dokupić datkiem powiedział. Czy to jest państwo i dlaczego te cechy są istotne? Chyba nie po prostu wydają się takie dość podstawowe. Tak jeżeli chodzi o wygląd. No krzywa, ale. No też takiej wiedzy ogólnej, to dużo grzybów trujących jest takich właśnie węższych i wyższych, ale to tak bardziej. na zasadzie skojarzenia. A raczej nie chce wstać z treścią. One są korzystne. Tak z tego punktu widzenia chodzi. To. Jest tutaj nasza wartość dodana, o której wspomina, aby oznacza wspólną jest takie na predykcję toksyczności dla konkretnego owocnika, więc to dochodzi. To jeżeli ta wartość jest wyższa, to taka jest bardziej istotna. Najważniejsze wpływ na produkcję, czyli no to będzie dobrze. Czy możemy przejść do kolejnego konia?","[SLIDE=__S8__] [QUESTION=__Q6__] [PROBLEM=None] Bo tu jest też dużo różnych danych, niestety. Takie dane statystyczne, które nie do końca wiem, co oznacza. Od poszczególnych cech przewidywanych klasyk surowców, model wartości pozytywnych prawo wskazują na wzrosty od podobieństwa klasyfikacji jako nie do tego tureckiego, a negatywny w lewo zróżnicowane. Mam wskazać. Największy wpływ dodatni? No to największy wpływ dodatni będzie wysokość trzonów centymetry. Prawo i mamy tutaj dużą wartość. Skali. Wydał. Chcę jeszcze dokupić datkiem powiedział. Czy to jest państwo i dlaczego te cechy są istotne? Chyba nie po prostu wydają się takie dość podstawowe. Tak jeżeli chodzi o wygląd. No krzywa, ale. No też takiej wiedzy ogólnej, to dużo grzybów trujących jest takich właśnie węższych i wyższych, ale to tak bardziej. na zasadzie skojarzenia. A raczej nie chce wstać z treścią. One są korzystne. Tak z tego punktu widzenia chodzi. To. Jest tutaj nasza wartość dodana, o której wspomina, aby oznacza wspólną jest takie na predykcję toksyczności dla konkretnego owocnika, więc to dochodzi. To jeżeli ta wartość jest wyższa, to taka jest bardziej istotna. Najważniejsze wpływ na produkcję, czyli no to będzie dobrze. Czy możemy przejść do kolejnego konia?",16
DR_IT_05,IT,DR_IT_05_SEG_015,__S8__,__Q7__,,"Czy jest pani w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób to wartość wpływa na interpretację pozostałych elementów wykresu? Więc tutaj jest tak jak wyznaczona? Istotna. Średnio bazowa dla modelu wszystkiego obserwacji, czyli rozumiem tego istotne, to jest i ta wartość jest takie wpływem na model, czyli rozumiem tego istotność każdej z pojedynczych wartości i teraz jeżeli będziemy bardzo wał to tak jakby odcinamy to jak wszystkie były istotne i patrzymy tylko na różnice między nimi, to znaczy patrzymy, które są mniejsze od nad podstawami prostu, bardzo pozostałych, żeby bardziej. Pokazać różnicę wyników. To prawda.","[SLIDE=__S8__] [QUESTION=__Q7__] [PROBLEM=None] Czy jest pani w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób to wartość wpływa na interpretację pozostałych elementów wykresu? Więc tutaj jest tak jak wyznaczona? Istotna. Średnio bazowa dla modelu wszystkiego obserwacji, czyli rozumiem tego istotne, to jest i ta wartość jest takie wpływem na model, czyli rozumiem tego istotność każdej z pojedynczych wartości i teraz jeżeli będziemy bardzo wał to tak jakby odcinamy to jak wszystkie były istotne i patrzymy tylko na różnice między nimi, to znaczy patrzymy, które są mniejsze od nad podstawami prostu, bardzo pozostałych, żeby bardziej. Pokazać różnicę wyników. To prawda.",6
DR_IT_05,IT,DR_IT_05_SEG_016,__S8__,__Q8__,,"Dobrze tego. Była tak jakby słowa? Dokładność tego akurat tego modelu. To znaczy, jeżeli przyjęła dziesiątkę, to po prostu maksymalnie to może liczba na końcu będzie tym w ilu przypadkach. Na ile ta obserwacja się sprawdza? A. Wiem, co znaczy pytanie, czy tego oczekiwałam? Na przykładzie oczekiwanie w podaniu do takim razie. Tak wychodziło się na. To się pokrywa. Nie mam nic więcej do powiedzenia.","[SLIDE=__S8__] [QUESTION=__Q8__] [PROBLEM=None] Dobrze tego. Była tak jakby słowa? Dokładność tego akurat tego modelu. To znaczy, jeżeli przyjęła dziesiątkę, to po prostu maksymalnie to może liczba na końcu będzie tym w ilu przypadkach. Na ile ta obserwacja się sprawdza? A. Wiem, co znaczy pytanie, czy tego oczekiwałam? Na przykładzie oczekiwanie w podaniu do takim razie. Tak wychodziło się na. To się pokrywa. Nie mam nic więcej do powiedzenia.",8
DR_IT_05,IT,DR_IT_05_SEG_017,__S8__,__Q9__,,"Wydaje się, że te cechy procesu pokazał, jak oknach nie wpływają. Wcale nie są tym, co no ja zazwyczaj biorę pod uwagę, kiedy patrzę na na szyby, przede wszystkim na kolor, może na kształt sam sobie może na to, jak wygląda, wyglądają blaszki, wygląda, jak będą boli to wszystko, ale albo już mają na przykład taki kołnierzyk. Nic pewnego nazywa, ale raczej nie nie chodzę. I nie wiem, chyba w centymetrach, więc więc to jest zupełnie inny rodzaj. Dlatego nie inny rodzaj? Podejścia jest takie mocno statystyczne. Jest takie to jednakowe, no chyba jeżeli jeżeli ma. płaską tą i jeżeli położy się na końcówkę języka i jeżeli piecze to jest trujące, więc się go nie ma w ogóle czegoś takiego, więc na pewno. Chyba nie stosuję. Ten bezpieczenie jest go losowanie, bo mi to dość mocno. Mama odpowiedziała, że można się faktycznie, oprócz jeżeli gdybyś jeżeli się byliśmy na przykład ruchomość sobotniego w ten sposób, ale znam ludzi, którzy tak robią, więc. dokładnie. Ok i tego nie mógł. Są bardzo ciekawych miejsc. Nie wiem, w ogóle się nie byłam na grzybach. Zapewni to, co pewnie.","[SLIDE=__S8__] [QUESTION=__Q9__] [PROBLEM=None] Wydaje się, że te cechy procesu pokazał, jak oknach nie wpływają. Wcale nie są tym, co no ja zazwyczaj biorę pod uwagę, kiedy patrzę na na szyby, przede wszystkim na kolor, może na kształt sam sobie może na to, jak wygląda, wyglądają blaszki, wygląda, jak będą boli to wszystko, ale albo już mają na przykład taki kołnierzyk. Nic pewnego nazywa, ale raczej nie nie chodzę. I nie wiem, chyba w centymetrach, więc więc to jest zupełnie inny rodzaj. Dlatego nie inny rodzaj? Podejścia jest takie mocno statystyczne. Jest takie to jednakowe, no chyba jeżeli jeżeli ma. płaską tą i jeżeli położy się na końcówkę języka i jeżeli piecze to jest trujące, więc się go nie ma w ogóle czegoś takiego, więc na pewno. Chyba nie stosuję. Ten bezpieczenie jest go losowanie, bo mi to dość mocno. Mama odpowiedziała, że można się faktycznie, oprócz jeżeli gdybyś jeżeli się byliśmy na przykład ruchomość sobotniego w ten sposób, ale znam ludzi, którzy tak robią, więc. dokładnie. Ok i tego nie mógł. Są bardzo ciekawych miejsc. Nie wiem, w ogóle się nie byłam na grzybach. Zapewni to, co pewnie.",11
DR_IT_05,IT,DR_IT_05_SEG_018,__S9__,__Q9__,,"Że jest dużo lepiej zrobić tam przodu, bo tutaj daleka genda. Szczerze pomagamy, że ona jest napisana, dostał kolory, bo jest tak samo taka szara, więc widać, że właśnie w tych szarych wartości. A i tutaj też. No nie ma czegoś takiego, że Jestem rozkład prawo lewo, gdy po lewej w zasadzie nic nie ma i to nawet nie systematyczne, tylko tutaj jest sensownie napisane, że jeżeli strzałka jest prawo to rozumiem, jest dodatnie. No i jest też zapisane w liczbach, więc bardzo fajny, no lepiej tak jasne co robimy teraz na sobie dobrze, czyli będziemy mieć znajdzie więc. Ale teraz no chciałam zobaczyć jakieś pytanie i progra","[SLIDE=__S9__] [QUESTION=__Q9__] [PROBLEM=None] Że jest dużo lepiej zrobić tam przodu, bo tutaj daleka genda. Szczerze pomagamy, że ona jest napisana, dostał kolory, bo jest tak samo taka szara, więc widać, że właśnie w tych szarych wartości. A i tutaj też. No nie ma czegoś takiego, że Jestem rozkład prawo lewo, gdy po lewej w zasadzie nic nie ma i to nawet nie systematyczne, tylko tutaj jest sensownie napisane, że jeżeli strzałka jest prawo to rozumiem, jest dodatnie. No i jest też zapisane w liczbach, więc bardzo fajny, no lepiej tak jasne co robimy teraz na sobie dobrze, czyli będziemy mieć znajdzie więc. Ale teraz no chciałam zobaczyć jakieś pytanie i progra",5
DR_IT_05,IT,DR_IT_05_SEG_019,__S9__,__Q10__,,"Czyli tutaj mamy to jest opisana ta skala na dole jest jadalny, jest trujący więc. I tutaj mamy od razu napisane, że większe prawdopodobieństwo, więc cech, które będą mówić, żeby trujące, to będzie ta szerokość trzonu. Zmiana kolory pobuszuje mleka, więc każda akcja, uszkodzenie ewentualnie. Tutaj była któregoś trzonu większe równe 5 20. Tutaj będzie szerokość stroną będzie równa. Wczoraj byłam, jest równa tempie, większa, większa od 5 40 a, ale mniejsza niż 5 17. Wysokości trzonów, centymetry. No i tutaj to jest dość totalne, bo jak droga napisane jaka wartość jednostka i na dole, że to jest po prostu prawdopodobieństwo. No i mamy drogę napisane tak sobie trujący po tej stronie jeszcze na czerwono, bo bardziej korzystającym niebieski więc kolory. Dobrze. Wypisanych bardzo personalnie. Na przykład mamy kolor trzonu 2 równa się i brązowym w kamerkach. Wykonawca przykład korcą jak brązowe. To może być problem, bo jeżeli coś takiego będzie na pierwszy rzut oka, to. Zdarza się miesza.","[SLIDE=__S9__] [QUESTION=__Q10__] [PROBLEM=None] Czyli tutaj mamy to jest opisana ta skala na dole jest jadalny, jest trujący więc. I tutaj mamy od razu napisane, że większe prawdopodobieństwo, więc cech, które będą mówić, żeby trujące, to będzie ta szerokość trzonu. Zmiana kolory pobuszuje mleka, więc każda akcja, uszkodzenie ewentualnie. Tutaj była któregoś trzonu większe równe 5 20. Tutaj będzie szerokość stroną będzie równa. Wczoraj byłam, jest równa tempie, większa, większa od 5 40 a, ale mniejsza niż 5 17. Wysokości trzonów, centymetry. No i tutaj to jest dość totalne, bo jak droga napisane jaka wartość jednostka i na dole, że to jest po prostu prawdopodobieństwo. No i mamy drogę napisane tak sobie trujący po tej stronie jeszcze na czerwono, bo bardziej korzystającym niebieski więc kolory. Dobrze. Wypisanych bardzo personalnie. Na przykład mamy kolor trzonu 2 równa się i brązowym w kamerkach. Wykonawca przykład korcą jak brązowe. To może być problem, bo jeżeli coś takiego będzie na pierwszy rzut oka, to. Zdarza się miesza.",12
DR_IT_05,IT,DR_IT_05_SEG_020,__S9__,__Q11__,,"Tak. Ale nie Jestem pewna czy mogę. Myślę, że tak. Na przykład na pewno nie Jestem pewna, czy może tylko dołożyć na podstawie zakresu. Chyba aż. Podstawie. Na podstawie tego, że tutaj mamy te 2 wartości dostaw szerokość trzonu mniejsza od 5 20 chorego stanu większa 5 20 bo to jest w jakimś stopniu sprzeczne ze sobą, a są tak naprawdę obie to 3 najważniejsze cechy. Wypominając dopuszczenia mleczka, które wydają się nawet ważniejsze niż całego trzonu, więc mając jakąś tam wiedzę, powiedzmy na to to sympatyczne to uwagę, że to pytanie istotna może faktycznie. Może tak istotna tylko na podstawie samej statystyki tego, że większość próbujących tak faktycznie ma. No ale z 2 strony można się kłócić, że większość tak ma być. To więc. Ciężko mi to stwierdzić o K?","[SLIDE=__S9__] [QUESTION=__Q11__] [PROBLEM=None] Tak. Ale nie Jestem pewna czy mogę. Myślę, że tak. Na przykład na pewno nie Jestem pewna, czy może tylko dołożyć na podstawie zakresu. Chyba aż. Podstawie. Na podstawie tego, że tutaj mamy te 2 wartości dostaw szerokość trzonu mniejsza od 5 20 chorego stanu większa 5 20 bo to jest w jakimś stopniu sprzeczne ze sobą, a są tak naprawdę obie to 3 najważniejsze cechy. Wypominając dopuszczenia mleczka, które wydają się nawet ważniejsze niż całego trzonu, więc mając jakąś tam wiedzę, powiedzmy na to to sympatyczne to uwagę, że to pytanie istotna może faktycznie. Może tak istotna tylko na podstawie samej statystyki tego, że większość próbujących tak faktycznie ma. No ale z 2 strony można się kłócić, że większość tak ma być. To więc. Ciężko mi to stwierdzić o K?",7
DR_IT_05,IT,DR_IT_05_SEG_021,__S9__,__Q12__,,"Zostanie stwierdzić, bo nie Jestem w stanie sobie przypomnieć właśnie takich średnic kapelusz, jak tylko poruszę to duże czy kapelusze są małe. Po prostu nie Jestem w stanie sobie po prostu zwizualizować, nawet rozmiarowo i wygląda, że trujące słyszałam o tym o tym puszczaniu. Mleczka pracy na szkodzenia. A. To jest jakimś stopniu, zgodnie z moją wiedzą. Te kończone były, żeby nie słyszałem, żeby mają brązowy kolor, stanowiąc to może ze świadczeń z mojej wiedzy. I tutaj było takich cech typu wysokość trzonu, średnica A wysokość szerokość szerokość jest tak naprawdę z tych cech, które powiedzmy są w jakiś sposób jednoznaczny. Mamy biały kolor groszek i kolor trzonu biały. I każdego białego plaszczyk ze nic nie kojarzą specjalnie z wami jadalnymi, ale najwidoczniej jest kolor trzonu. Też niekoniecznie. To nie jest taka, którą uznałabym za pewną jeżeli. Pewną jako to, że Grzyb nie jest trujący, bo no mamy na przykład. Muchomor, który ma całą nóżkę, więc. To jest to. No albo pieczarki, które mają problem? Krótko mówiąc, lepiej nie.","[SLIDE=__S9__] [QUESTION=__Q12__] [PROBLEM=None] Zostanie stwierdzić, bo nie Jestem w stanie sobie przypomnieć właśnie takich średnic kapelusz, jak tylko poruszę to duże czy kapelusze są małe. Po prostu nie Jestem w stanie sobie po prostu zwizualizować, nawet rozmiarowo i wygląda, że trujące słyszałam o tym o tym puszczaniu. Mleczka pracy na szkodzenia. A. To jest jakimś stopniu, zgodnie z moją wiedzą. Te kończone były, żeby nie słyszałem, żeby mają brązowy kolor, stanowiąc to może ze świadczeń z mojej wiedzy. I tutaj było takich cech typu wysokość trzonu, średnica A wysokość szerokość szerokość jest tak naprawdę z tych cech, które powiedzmy są w jakiś sposób jednoznaczny. Mamy biały kolor groszek i kolor trzonu biały. I każdego białego plaszczyk ze nic nie kojarzą specjalnie z wami jadalnymi, ale najwidoczniej jest kolor trzonu. Też niekoniecznie. To nie jest taka, którą uznałabym za pewną jeżeli. Pewną jako to, że Grzyb nie jest trujący, bo no mamy na przykład. Muchomor, który ma całą nóżkę, więc. To jest to. No albo pieczarki, które mają problem? Krótko mówiąc, lepiej nie.",13
DR_IT_05,IT,DR_IT_05_SEG_022,__S10__,__Q13__,,"Wszystkie te informacje? Spokojnie. Gramy w obserwacyjną. Wartość modyfikowana. Tutaj. Zmodyfikowana była w tych przypadkach, wysokość tonu. Mamy legendę, więc można było przeczytać. Wartość pierwotna Krystyna pokarmowego konkretnego wysyła wynika z pierwotnego zbioru danych. Wartość znamiona cudu nad zmienionym pozbawiona przez Mon. Czyli eyes, smile jakąś wartość, ale przypisuje dalej poprawnie to ta wartość nie ma znaczenia. Kryj, mogę powiedzieć, że zawartość zmodyfikowana mariańskie zaznaczenie któregoś inflacji. Znaczy. Wysokość trzonu to jest chyba i wysokość trzonu, tak? Według samych informacji w tej sprawie, wydaje mi się, że zawartość zmodyfikowana będzie jakiś jednoczenie, bo. Tak którym się wyda i pytanie było. Zrobić takie zmiany, które mają największy wpływ na zmiany. Myślę, że nie Jestem w stanie stwierdzić tego fotografie. Wykresy te obawy, kresy. Z kanały na jedna na nielegalnej trujących to. Nie mam czego porównywać. Warto.","[SLIDE=__S10__] [QUESTION=__Q13__] [PROBLEM=None] Wszystkie te informacje? Spokojnie. Gramy w obserwacyjną. Wartość modyfikowana. Tutaj. Zmodyfikowana była w tych przypadkach, wysokość tonu. Mamy legendę, więc można było przeczytać. Wartość pierwotna Krystyna pokarmowego konkretnego wysyła wynika z pierwotnego zbioru danych. Wartość znamiona cudu nad zmienionym pozbawiona przez Mon. Czyli eyes, smile jakąś wartość, ale przypisuje dalej poprawnie to ta wartość nie ma znaczenia. Kryj, mogę powiedzieć, że zawartość zmodyfikowana mariańskie zaznaczenie któregoś inflacji. Znaczy. Wysokość trzonu to jest chyba i wysokość trzonu, tak? Według samych informacji w tej sprawie, wydaje mi się, że zawartość zmodyfikowana będzie jakiś jednoczenie, bo. Tak którym się wyda i pytanie było. Zrobić takie zmiany, które mają największy wpływ na zmiany. Myślę, że nie Jestem w stanie stwierdzić tego fotografie. Wykresy te obawy, kresy. Z kanały na jedna na nielegalnej trujących to. Nie mam czego porównywać. Warto.",18
DR_IT_05,IT,DR_IT_05_SEG_023,__S10__,__Q14__,,"Zdołamy tylko zmianę, znany jako zmianą przedstawioną tylko. Tylko jako zmianę Wysokości trzonu. Nie Jestem w stanie, który natomiast jeżeli chodzi o oryginalne wartości, które są specyficzne dla tej szerokości trzonu, to jest kwestia tego, czy się wie, czy on jest trujący czy nie Więc. powiedziałabym, że. Na tyle, na ile jestem w stanie odczytać, pewnie są wiarygodne, ale raczej trudno mi to odczytać w jakikolwiek sposób. Pytania stawiają troszkę, jakby stawiają inny kontekst, bo mamy tutaj napisane. Że oba przypadki są trujące, a oba pytania są oddawane w taki sposób, jakby jeden z nich był przypisany jako. jadalny. Nie wiem, jak do niego takie odpowiadać. O o K dobrze, źle to przeczytałam po prostu, czyli moja odpowiedź. Nie przeczytałam na obrazku analizy kontrfaktycznej. Ona mówi, że jakie dane wystarczy zmienić, aby ten owocnik nie otrzymał predykcji jadalnej, czyli w takim wypadku już to trochę ma więcej sensu w kontekście pytania. Bo wysokość trzonu będzie wysokość, trzeba będzie. Na czele. Skoro. Wykonane przez. Przepraszam, jakie było pytanie 2? No to w takim wypadku nie był tak jak to mówiłam raczej, że pewnie mają sens w kontekście biologicznej statystyki, ale nie mają sensu w kontekście tego, jak się to faktycznie patrzy. Mają przesyłać i próbują porównać jak to wygląda, że coś traci. Raczej nie chodzi się wynikom. A. Przejdźmy do kolejnego pytania. To pytanie tylko na to poprzednie.","[SLIDE=__S10__] [QUESTION=__Q14__] [PROBLEM=None] Zdołamy tylko zmianę, znany jako zmianą przedstawioną tylko. Tylko jako zmianę Wysokości trzonu. Nie Jestem w stanie, który natomiast jeżeli chodzi o oryginalne wartości, które są specyficzne dla tej szerokości trzonu, to jest kwestia tego, czy się wie, czy on jest trujący czy nie Więc. powiedziałabym, że. Na tyle, na ile jestem w stanie odczytać, pewnie są wiarygodne, ale raczej trudno mi to odczytać w jakikolwiek sposób. Pytania stawiają troszkę, jakby stawiają inny kontekst, bo mamy tutaj napisane. Że oba przypadki są trujące, a oba pytania są oddawane w taki sposób, jakby jeden z nich był przypisany jako. jadalny. Nie wiem, jak do niego takie odpowiadać. O o K dobrze, źle to przeczytałam po prostu, czyli moja odpowiedź. Nie przeczytałam na obrazku analizy kontrfaktycznej. Ona mówi, że jakie dane wystarczy zmienić, aby ten owocnik nie otrzymał predykcji jadalnej, czyli w takim wypadku już to trochę ma więcej sensu w kontekście pytania. Bo wysokość trzonu będzie wysokość, trzeba będzie. Na czele. Skoro. Wykonane przez. Przepraszam, jakie było pytanie 2? No to w takim wypadku nie był tak jak to mówiłam raczej, że pewnie mają sens w kontekście biologicznej statystyki, ale nie mają sensu w kontekście tego, jak się to faktycznie patrzy. Mają przesyłać i próbują porównać jak to wygląda, że coś traci. Raczej nie chodzi się wynikom. A. Przejdźmy do kolejnego pytania. To pytanie tylko na to poprzednie.",19
DR_IT_05,IT,DR_IT_05_SEG_024,__S10__,__Q13__,,"Chyba. Będzie ta wysokość trzonów w centymetrach. Nie wiem, czy dobrze rozumiem, ale to właśnie. wysokość trzonu. Bo nie rozumiem niektórych słów na przykład analizy kontrfaktycznej to. Nie jest akurat do [niewyraźne], to więc nie Jestem w stanie stwierdzić więcej więcej danych. A. Co zrobić teraz? A z tego? Były 2? Tylko tak. Tak tak.","[SLIDE=__S10__] [QUESTION=__Q13__] [PROBLEM=None] Chyba. Będzie ta wysokość trzonów w centymetrach. Nie wiem, czy dobrze rozumiem, ale to właśnie. wysokość trzonu. Bo nie rozumiem niektórych słów na przykład analizy kontrfaktycznej to. Nie jest akurat do [niewyraźne], to więc nie Jestem w stanie stwierdzić więcej więcej danych. A. Co zrobić teraz? A z tego? Były 2? Tylko tak. Tak tak.",8
